Running in wrapper mode for '20012'
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=0>
<Run 57 expID=2 configID=17 time=37.95 num=1>
<Run 57 expID=2 configID=17 time=37.95 num=1>
<Run 57 expID=2 configID=17 time=37.95 num=1>
tpcds
/home/vode/pj/cherrypick-sandbox/spearmint/examples/typeea/experiment.txt
experiment:  <Experiment 5 name='tpcds' count=0>
runs:  [<Run 177 expID=5 configID=17 time=43.39 num=0>]
<Run 177 expID=5 configID=17 time=43.39 num=0>
<Run 177 expID=5 configID=17 time=43.39 num=1>
spark
/home/vode/pj/cherrypick-sandbox/spearmint/examples/typeea/experiment.txt
experiment:  <Experiment 3 name='spark' count=0>
runs:  [<Run 97 expID=3 configID=17 time=710.91 num=1>]
total cost:  1519.17067563
Got result 7.325920

Job file reloaded.
Completed successfully in 3721.00 seconds. [7.325920]
setting job 20012 complete
set...
